id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
50170,False,Karaj,Saturday 04AM,گوشی کاملا سالم میباشد,0,NA,web,750000,Iphone 5S 16gb,NA,NA
50176,True,Tehran,Sunday 04AM,"کم خط و خش
32گیگ
به بالا ترین قیمت فروخته میشود 
لطفا پیام بفرستید از طریق 
تلگرام$NUM
زنگ  اس ام اس$NUM",2,NA,mobile,-1,آیفون 5s,NA,NA
50177,False,Mashhad,Monday 07PM,گوشی همراه دو اکانت بازی کلش رویال و اف کلنز داده میشود که لول هاشون ٩ و ١٠٥ هست و خود گوشی درحد اک هستش و به شرط اصلی بودن میدم در ضمن خودمم کارشناس ایفون هستم,0,NA,mobile,2700000,ایفون 6s plus 64,NA,NA
50244,False,Mashhad,Friday 09AM,ضداب .16 گیگ حافظه داخلی با خریدارواقعی کنار میام,0,NA,web,800000,سونیz2,NA,NA
50256,True,Mashhad,Monday 10AM,گوشی سالم در حد ، دوسیم ، تری جی ، معاوضه دارم با گوشی های همرده ، موردی بود پیام بدید   ، با تشکر,2,NA,mobile,270000,هواوی هانر 3c لایت در حد,NA,NA
50348,False,Mashhad,Monday 04PM,"نو.درحداک.1ماه بیشتر باهاش کارنکردم
چینی ولی درجه اول است.هیچ تفاوتی بااصل نداره.رنگ گلد
باقاب وگلس زدخش",4,NA,mobile,350000,گوشی j5,NA,NA
50626,True,Isfahan,Saturday 03PM,دو دستگاه گوشی آکبند آیفون 7 و Unlock با حافظه 32 گیگابایت با رنگهای Gold و RoseGold آماده فروش میباشد.,0,NA,mobile,2550000,گوشی آیفون 7 با حافظه 32 Gb,NA,NA
50638,False,Tabriz,Saturday 10AM,"سلام.
گوشی سامسونگ گلکسی A8سری F ویتنام به رنگ گلد.نازک ترین گوشی سامسونگ .اندروید 6درحد صفر .دوسیمکارته فورجی کم کار کرد.ضدخش گلس .گوشی اصلا ایراد نداره  بدون خط و خش فقط جزئی زده اصلا معلوم نیست.با گارانتی VIPخاص 5ماه هم از گارانتی میمونه. ‌.همراه با یک ضد خش ودوکاور .هندزفری وکابل شارژکن آکبند.(علت فروشی رفتن به خدمت سربازی )
باتشکر از دیوار‌.",0,NA,mobile,1000000,گوشی A8 گلد در حدصفر کم کارکرد.,NA,NA
50745,True,Qom,Thursday 09AM,"پنج ماه کار کرده
سالم بدون خش
دو سیم 
حافظه داخلی ۱۶ گیگ
چهار هسته ای 
دوربین عقب ۱۳ میگاپیکسل
دوربین جلو ۵ مگاپیکسل",0,NA,mobile,770000,گوشی موبایل سامسونگ A3 2016,NA,NA
50910,True,Karaj,Wednesday 09AM,"گوشی کاملا سالمه. میتونین ازش استفاده کنین 
چون شارژرشو نداشتم با همه کاره شارژش میکنم 
شهرستان هم میتونم ارسال کنم. 
جوابگویی با تماس وتلگرام 
قیمت ٦٠ تومان",3,NA,mobile,60000,سامسونگ ای ٢٥٠,NA,NA
51081,False,Tabriz,Friday 01PM,"گوشی صفر هست,قیمت هم ۸۰هزارتومان مقطوع میباشد.",2,NA,mobile,80000,Nokia225Dual SIM,NA,NA
51253,True,Tehran,Saturday 08AM,"مشکی بدون هیچ خط و خش 
2 سیم کارت 32 گیگ
بدون ضربه
2 ماه و نیم خریدم 
9 ماه دیگه گارانتی داره 
نوش دو میلیون و دویست 
قابشم خودم 50 خریدم مجانی با گوشی",4,NA,mobile,1800000,Samsung Galaxy s7 edge,NA,NA
51278,True,Tehran,Tuesday 06PM,part number LLA$NUMبی خط و خش لوازم جانبی پلمپ باز نشده بدون معاوضه,2,NA,mobile,1500000,apple$NUMgig در حد آک,NA,NA
51294,False,Mashhad,Wednesday 08AM,گوشی عالی خودایی ممنون از دیوارbh,2,NA,mobile,100000,سامسونگ,NA,NA
51381,True,Tabriz,Thursday 05PM,"اکسپریا تی 2 دوسیمکارت
گوشی سالم هست فقط درپوش بغلش درپوش مموری کارت افتاده تو عکسا هم معلومه
توضیح اینکه باتری گوشی باد کرده بود عوضش کردم
معاوضه هم دارم با همه چی
 به خریدار واقعیم تخفیف میدم
اس و تلگرام در خدمتم.",4,NA,mobile,450000,فروش و معاوضه T2ultra dual,NA,NA
51508,True,Kermanshah,Sunday 07PM,"خیلی خیلی تمیز   در حد آک (به این تمیزی پیدا نمیکنید)
با شارژر فابریک
باطریشم فابریک و کاملا سالمه
قیمت مقطوعه    
فقط خریدار واقعی تماس بگیره
پیام جواب نمیدم",2,NA,mobile,150000,سامسونگ آنتیک,NA,NA
51509,False,Tabriz,Wednesday 11AM,فقط از تلگرام پیام بدین به تماس جواب داده نخواهد شد   تخفیف در هنگام معامله,2,NA,mobile,380000,گوشی موبایل هواوی تمیز,NA,NA
51524,False,Tehran,Saturday 04AM,"گوشی در حد نو   بدون هیچ خط و خش و ایرادی
  با apple 5s هم معاوضعه میکنم و سر میدم",4,NA,web,400000,sony tx,NA,NA
51675,True,Tehran,Sunday 01PM,"به شرط اصل (رفرش نیست)
بدون تعمیر 
بدون ضربه و خط و خش
پارت امریکا
١٦گیگ
لوازم کامل
قیمت ١/٠٥٠/٠٠٠",5,NA,mobile,-1,اپل s5,NA,NA
51749,False,Tehran,Thursday 08PM,گوشی بسیار سالم ودرحد .معاوضه هم میکنم با گوشی مدل بالا تر سرم میدم .,2,NA,mobile,280000,سامسونگ j1,NA,NA
51754,True,Kermanshah,Sunday 03AM,گوشی خیلی تمیزه بدون باز شدگی و کوچیکترین ایراد,2,NA,web,750000,آیفون فایو خیلی سالم 64 گیگ,NA,NA
51854,True,Tehran,Wednesday 04AM,"Samsung galaxy s7 
رنگ مشکی درحد نو بدون خط خش همراه با جعبه",0,NA,mobile,1600000,سامسونگ گالاکسی s7 درحد نو,NA,NA
51925,True,Kermanshah,Thursday 05AM,٥ ماه اکتیو شده در حد اک دو سه خش کوچیک پایینش داره زیاد معلوم نیست.٦ماه گوشیو ضمانت میکنم از همه نظر  نو نو نو,3,NA,mobile,1250000,Iphone 5se 16gig,NA,NA
52016,True,Ahvaz,Wednesday 10PM,"گوشی htc. بدونه خط و خش دوربین عقب ۸دوربین جلو۴ 
اندروید$NUMتخفیف هم داره لطفا تو واتساپ یا تلگرام پیام بدی
معاوضه هم میکنم کارتون نداره",2,NA,mobile,250000,htc,NA,NA
52058,True,Shiraz,Friday 09AM,با کارتون 16 گیگ بدون هدفون,2,NA,mobile,515000,ایفون 5,NA,NA
52233,True,Karaj,Saturday 07PM,دارایه کارتون شارژر و هدست خریدار تماس,1,NA,mobile,70000,گوشی سامسونگs5280گلکسی,NA,NA
52308,False,Kermanshah,Thursday 07PM,سلام گوشی خوبی است لطفا فقط زنگ آندروید6 3 2دو گیگ حافظه داخلی,0,NA,mobile,100000,گلکسی استار,NA,NA
52332,False,Tehran,Wednesday 04PM,"کاملا سالم...
زیاد استفاده نشده...
چون استفادش نمیکنم میفروشم...
سیستم عامل جاوا...
همراه با خش گیر صفحه...
کارتن داره...
قاب اضافی...
هندزفری نداره اما شارژر داره...
وای فای...
بلوتوث....
کیفیت صفحه عالی....
(بدون تخفیف)",3,NA,mobile,100000,سامسونگ کوربی...,NA,NA
52457,True,Shiraz,Tuesday 05AM,"گوشی نوکیا N70 اصلی سالم همراه با شارزر
فقط چن جای قاب شکستگی داره
لطفا برای خرید اس بدید ممنون
اگهی تکراری نیست ممنون از سایت دیوار",2,NA,web,-1,گوشی N70,NA,NA
52610,True,Tabriz,Friday 05PM,کاملا سالم بدون کوچکترین ایراد_ باتری فوق العاده_فقط یکم رنگ رفتگی اونم عادیه هم فروش هم معاوضه پیام بدین ممنون,0,NA,mobile,430000,سامسونگ j5(تری جی 2016),NA,NA
52620,False,Tehran,Thursday 07AM,ایفون ٦sپلاس ١٢٨ گیگ گلد فقط باز شده,0,NA,mobile,2800,اپل٦sپلاس,NA,NA
52661,True,Kermanshah,Sunday 01PM,"سلام
گوشی بدون خط و خش و نو نو میباشد بدون هیچ مشکلی با تمام وسایل حتی کارتونشم پلمپه.گوشی lla میباشد و رفرش نیست.",1,NA,mobile,-1,گوشی آیفون 5s gold 32gig,NA,NA
52673,True,Mashhad,Saturday 07AM,دوماه کارده بدون کوچک ترین خش,0,NA,web,2100000,آیفون ٦ سلور ١٢٨ در حد آک آک,NA,NA
52851,True,Tehran,Wednesday 05AM,گوشی هواوی واس ۵۲۰ سفیدرنگ با کارتن ودو عدد قاب اضافه,1,NA,mobile,170000,گوشی هواوی وای ۵۲۰ سالم,NA,NA
52903,True,Tehran,Thursday 05AM,گوشی نوکیا 7230 کشویی تمام فلزی اکبند با دوربین رم خور ساپورت رم تا 32 گیگ دوربین 3/2 ارسال هم دارم,1,NA,mobile,68000,گوشی نوکیا 7230,NA,NA
52942,True,Kermanshah,Sunday 03PM,"galaxy ace 5830i 
خود گوشی در حد آک با کارتون....ولی باتریش ضعیفه شارژر هم نداره.",2,NA,mobile,130000,GALaXY ACE 5830i,NA,NA
52943,True,Mashhad,Thursday 09PM,سالمه اندروید 5حافظه 16 دوربین$NUMفقط تماس یا تلگرام,1,NA,mobile,470000,معاوضه ....s4,NA,NA
52974,False,Tehran,Friday 10PM,سالم.فقد رنگ دور قاب یکم پریده.تک سیم.سری اول.همه چیز داره.تماس تا یه هفته,0,NA,mobile,-1,گرند2,NA,NA
53071,True,Karaj,Thursday 11AM,گوشی همه چیش سالم فقط سیم کارت نمیخونه و یه خش ریز داره ولی همه چی سالم و تزمینی کاغذ خرید داره خریدار واقعی اس بده یا زنگ تعویض دارم,0,NA,mobile,-1,گوشی سامسونگ s6 عالی,NA,NA
53210,False,Mashhad,Tuesday 05AM,خیلی خوبه من راضی هستم,3,NA,mobile,250000,HUAWEI کار کرده یک ماه گارد آی فیس,NA,NA
53235,False,Tabriz,Saturday 04PM,در حد آک _فروش و معاوضه_ لطفا پیام بدین پیشنهاداتون روممنون.,0,NA,mobile,1100000,سامسونگ نوت4,NA,NA
53426,True,Isfahan,Wednesday 05PM,واقعاگوشی خوبیه هندسفری وشارژرداره ودوسیمکارته وهمینطورکاورای فیس هم داره ویکسال کارکرداین گوشی است اما خیلی خوب جواب میده همچنین چندتاخش جزیی روی بدنش داره ولی اصن به چشم نمیادگوشی خیلی خوب باقیمت واقعامناسبی هست مشتری واقعی پیام بده تماس جواب داده نمیشه.,2,NA,mobile,300000,گوشی موبایل گلکسی گراندپرایم,NA,NA
53488,True,Isfahan,Tuesday 12PM,"گوشی در حد آک بدون یک نقطه با مهلت تست یک هفته کار کرده 
رنگ گلد 4g به مغازه دار بدم به جا آک میفروشه",0,NA,mobile,920000,فروش a5 2016,NA,NA
53500,False,Tehran,Tuesday 04PM,"سلام گوشی فوق صفر نوی نو
سفید رنگ
made in vietnam",0,NA,web,1250000,سامسونگ A710 آکبند,NA,NA
53564,True,Karaj,Saturday 10PM,"۱-ایفون ۶اس  ۱۶ گیگ گری(مشکی) سه ماه کارکرد از روی فاکتور  بدون کوچیکترین خش یا نقطه، با گلس ضد ضربه و دو  تا قاب که ارزششون ۱۰۰ تومنه .
قیمت گوشی ۱۹۹۰
۲-اپل واچ مشکی ۴۲ میلیمتری در حد نو  و یک قاب محافظ ایواچ که ۷۰ ت قیمتشه  قیمت  ای واچ ۹۹۰
خودم دوتاشو باهم نزدیک ۴تومن خریدم",2,NA,mobile,1990000,Iphone 6s + apple watch 42mm,NA,NA
53597,True,Qom,Wednesday 07PM,فروش گوشی سامسونگ j5در حد اک,3,NA,mobile,450000,گوشی سامسونگ j5,NA,NA
53966,True,Karaj,Tuesday 01PM,"فوری فوروش قیمت پایین گزاشتم به کارم نمیاد 

با تشکر از دیوار.",1,NA,web,130000,نوکیادوسیم,NA,NA
54081,False,Isfahan,Thursday 01AM,"فقط sms بدین
گوشی بسیار تمیز با 2 قاب 
64 گیگ - مشکی - فوق العاده تمیز و مرتب
تعویض یا فروش
من نظرم حدود$NUMتومان",2,NA,web,-1,Motorola DROID Turbo,NA,NA
54122,True,Tehran,Sunday 03AM,"آیفون 5  مشکی ۱۶ گیگ
با کمی خط و خش
کاملا سالم

تعویض نمیکنم",2,NA,mobile,500000,آیفون 5,NA,NA
54143,False,Ahvaz,Tuesday 09PM,بدون خط وخش به همراه ضد ضربه  یک ماه فقط کار کرده چون میخوام برم خدمت میفروشم تخفیف پای معامله 4جی هم هست,2,NA,mobile,540000,گلکسیj5 یک ماه کار کرده,NA,NA
54228,True,Shiraz,Saturday 07AM,"گوشی آیفن 6s 16G رنگ گری سالم وتمیز بدون خط و خش باکارتن.شارژر و هندزفری اصلی...
ممنون از دیوار...",1,NA,mobile,1500000,آیفن 6s 16G رنگ گری,NA,NA
54312,True,Mashhad,Monday 03PM,"سامسونگ گرند تمیز دوسیم

باطری عالی.تمیز.تعمیری نیست
با گلس و گارد
3 جی
خریدار واقعی تماس بگیرد یا پیام دهد
شارژر و هندزفری کاملا سالم
دوسیم
مشخصات کامل در گوگل سرچ کنید",4,NA,mobile,320000,گوشی گرند,NA,NA
54432,False,Ahvaz,Sunday 02PM,گوشی تمیز بدون عیب و با مهلت تست,1,NA,web,350000,گوشی s3neo ویتنام,NA,NA
54442,True,Tehran,Wednesday 12PM,"آیفون 7 مشکی 128
آکبند از آمریکا خودم گرفتم با فاکتور از Apple store
اینایی که تو بازاره ارزون تره وسایلش جابه شده.
کسی پلاس داره جابه جا میکنم فقط وسایل و نمیدم.وسایل خودشو برداره
با تشکر از دیوار",2,NA,mobile,3900000,آیفون 7 مشکی 128,NA,NA
54444,True,Tehran,Friday 09AM,سلام نو گلد در حده اک 4G دو سیم اندروید 6 فوقلعاده سالم فقط خوده گوشی موجوده لطفان تماس بگیرین..,3,NA,mobile,350000,p8  هواوی آک,NA,NA
54487,True,Tehran,Sunday 04AM,"آیفون ٥ مشکی ٣٢گیگ سالم بدونه ضربه بدونه خوردگی جعبه و لوازم کامل 
معاوضه ندارم",3,NA,mobile,700000,آیفون٥ مشکی ٣٢گیگ,NA,NA
54541,True,Kermanshah,Thursday 06PM,"گوشی سه ماهه ک خریداری شده و به عنوان گوشی دوم بوده ک کلا تو خانه استفاده شده، حتی بعضی برچسبهاش هم هنوز روشه و نو نوه. بدون کوچکترین خط و خش و یا عیبی و تمام وسایل و کارتونش موجوده و ی گارد ژله ای و محافظ صفحه ضد ضربه هم روشه. ساخت کره هست و با این سری جدیدای چینی خیلی فرق داره. مشخصاتشم که خودتون میدونید و غولیه برای خودش. 1سال و نیم هم گارانتی داره ک تمدید شده.
مدل 16 گیگ تک سیم و فورجی.",2,NA,mobile,670000,lg g3 (سه ماه کارکرده),NA,NA
54558,False,Kermanshah,Monday 04PM,"شارژ فوق العاده خوب اگه یه روز باهاش کار کنی شارژش تموم میشه. اندروید 5.دوربین جلو 5مگاپیکسل  فلاش دارد. دوربین عقب 8مگاپیکسل فلاش دارد. 
دوسیمکارته. 3g.ساپورت رم تا 16گیگ.
.گوشیمو خیلی دوس دارم. اصلا هنگ نمیکنه. وایفا شکن عاللیم نصبه. کل برنامه هامم آخرین ورژنه. یه هفته هر مشکلی داشت مال خودمه. قیمتم مقطوعه.رنگ موبایل سفید",0,NA,mobile,500000,گوشی موبایل سونی c3,NA,NA
54569,True,Tehran,Sunday 06AM,"گوشی 4G ساپورت ، دوربین پشت 13
دوربین سلفی 8،اندروید 4 قابل ساپورت تا 5
لوازم کامل سالم",2,NA,mobile,-1,گوشی هواوی p7,NA,NA
54669,True,Karaj,Monday 04PM,"سلام.سونی.Z4..فور.جی..

دو سیم..کارت فور.جی..

کاملان زد آب...رنگ سفید.

لوازم.کامل..بدونه تعمیر.بدونه عیب .

خط خش ندارد..سالم سالم...

قیمت فروش.800تومن..

و قیمت معاوضه.900تومن.

معاوضه با اپل.5s...
سامسنونگ..6
سامسنونگ..نوت.4.
سامسنونگ..S5.. 
سامسنونگ A5..مدل 2016

اپل 6 و  6s... 

با گوشی دیگه هم میزنم لطفا پیام بدید اگر مورد تاید بود جواب میدم... 

اختلاف  گوشی ها حساب میشه.",2,NA,mobile,-1,هZ4 فروش یا معاوضه,NA,NA
54784,True,Tehran,Monday 09AM,گوشی بسیارسالم وترو تمیز,1,NA,mobile,400000,سامسونگ نوت 1,NA,NA
54792,False,Isfahan,Monday 02PM,گوشی به همراه کارتون و شارژر و سالم می باشد . به پیام جواب نمی دهم و ساعت تماس 5 عصر الی 10 شب و بازدید آ خر هفته ها.,0,NA,web,65000,سونی اریکسون مدل k310,NA,NA
55259,False,Mashhad,Friday 06AM,ایفون ٦، ١٦ گیگ در حد اک,2,NA,web,1500000,ایفون ٦ ،١٦ گیگ در حد اک,NA,NA
55269,True,Mashhad,Thursday 03PM,"گوشی واقعا سالم بدون هیچ ضرب خوردگی و خش.
لوازم همه کامل، باتری نو (باتری قبلیشم هست) 
همراه با فیلپ فلاپ کاملا نو و چند عدد گارد دیگه.",2,NA,mobile,850000,گوشی سامسونگ Note 3 (4G),NA,NA
55302,True,Tehran,Thursday 04PM,نو نو به شرط شارژ عالی در حد,2,NA,mobile,270000,G610,NA,NA
55341,False,Mashhad,Thursday 11AM,گوشی بسیار تمیز و در حد نو دارای ۳ ماه گارانتی و لوازم جانبی,1,NA,mobile,850000,samsung galaxi j7 4g,NA,NA
55490,True,Kermanshah,Monday 04PM,گوشی کاملاسالم یک ماهه  کارکرده,1,NA,mobile,380000,گوشی سامسونگ گرندپریم,NA,NA
55563,True,Kermanshah,Thursday 02PM,"گوشی کاملا سالم و تضمینی میباشد/
در حد اک /
بدون ضربه و خطوخش/
پارت نامبر LLA/
حافظه داخلی 16GB/
پشت پلمپ/
تعمیری نیس ،رفرشم نیس/
برنامه روشه از جمله تلگرام،واتساپ،دیوار وغیره/
اپل ایدی هم داره/
باتریشم تا 2روز یکروزو نصفی با نت یکسره ، شارژ نگه میداره/
کارتون وشارژر و1گارد ژله ی هم داره،فقط هندزفری نداره،لطفا سوال نکنید/
معاوضه جهت تنوع فقط با سونی،هواوی،سامسونگ/
با آیفون 5 هم معاوضه دارم/
نقدیم بفروش میرسه اگه کسی خاست/
اس،تماس وتلگرام 24 ساعت پاسخگوم.",2,NA,mobile,550000,معاوضه یا فروش آیفون 4s درحد آک,NA,NA
55572,True,Isfahan,Wednesday 06AM,"معاوضه با ٥اس
همه چیز سالم بالوازم",0,NA,mobile,1650000,apple6 128 silver,NA,NA
55645,True,Karaj,Saturday 04PM,"گوشی آکبند نوکیا 1280 هندی با شارژر اصلی 
ارسال به تمام نقاط کرج با پیک رایگان",1,NA,mobile,45000,گوشی آکبند نوکیا 1280,NA,NA
55646,True,Isfahan,Monday 07PM,"اچ تی سی دیزایر616رنگ مشکی بسیار تمیز بدون هیچ عیبوایراد فنی به شرط 
گوشی واقعا نصب به امکانات واقعا به صرفه و خوب هستش...
8هسته ای خوش دست و خوش سایز وسایل کامل وسالم و اصلی شارژ دهی خوب...قیمت هم کنارمیام...
تعویض هم میکنم فقط باایفون...۵اس به بالا...",2,NA,mobile,335000,htc desire616بسیارتمیز مشکی,NA,NA
55787,True,Ahvaz,Thursday 02AM,"سلام.ازونجایی که اصلا به قاب علاقه ندارم گوشیم زدگی زیاد داره اما هیچ مشکلی نداره مثل روز اولشه
۲ روزم تست میدم آپدیت اخرین ورژن هم هست
گوشیو به شرط این میدم که باز نشده و تعمیر نرفته باشه
گلد ۳۲ گیگ",3,NA,mobile,7500000,آیفون 5s 32,NA,NA
56047,True,Tehran,Tuesday 09AM,بسیاربسیارتمیز،1هفته مهلت تسط داره،لوازم جانبی کامل جعبه ای حتی هنذفریش بازنشده هنوزهمشونم به شرط سالم بودنواصلی بودن،لطفافقط تماس,4,NA,mobile,1050000,iphon5s/32GB/LLA,NA,NA
56083,False,Tehran,Wednesday 04AM,بسیار تمیز و عالی یک ماه در خانه کارکرده بدون خط با گارانتی اصلی تخفیف هم داره فوری,1,NA,mobile,240000,huawey y600 در حد نو,NA,NA
56115,True,Shiraz,Tuesday 12AM,گوشی تمیز دوربین ١٣ و ٥ رنگ مشکی مفت زدم میخوام زود بفروشمش,0,NA,mobile,610000,گوشی J7 تمیز و عالی,NA,NA
56220,False,Shiraz,Wednesday 11PM,کمتراز یک ماه کار کرد مطابق گوشی کارنکرده میباشد,0,NA,mobile,1250000,a8رنگ گلد گرون ترین رنگ,NA,NA
56345,False,Karaj,Tuesday 04PM,گوشى اپل اى فونه ٦ اس ٦٤ گیگا بایت رنگ مشکى خاکسترى پلمپ استفاده نشده خودم از امریکا اوردمش قفل هم نیست تخفیف ندارد فقط نقدى یا کارت به کارت حضورى,3,NA,mobile,2600000,IPHONE 6s 64 GB Space Gray,NA,NA
56477,False,Qom,Wednesday 12PM,"سالم سالم تمیز و بدون خط و خش
 رنگ سفید 
با گارد و لیبل وشارژل و هندزفری 
تخفیف پای معامله
فقط تماس.",0,NA,mobile,350000,سامسونگ گرند۲,NA,NA
56736,True,Tehran,Wednesday 09PM,"آیفون ٧ 
٣٢گیگ آکبند
مشکی و گلد
LLA",0,NA,mobile,2790000,آیفون ٧,NA,NA
56751,True,Tehran,Friday 02AM,گوشی ۱۶ گیگ و سیلور ، تمیز و بی نقص ، یه بغل (بالا سمت چپ) دور داره که با گذاشتن قاب کاملا ناپدید میشه ، سالم سالم,0,NA,mobile,600000,htc one max,NA,NA
56759,False,Qom,Thursday 05AM,یک عدد گوشی که طرح اپل هستش ولی برنامه هاش اندروید هست که الان نوش تو بازا چهار صد تومان  این گوشی فقط ال سی دیش شکسته که با هفتاد تومان میشه درستش کرد به دلیل این که گوشی جدید گرفتم میفروشمش که خلاصه گوشی خوش دستی هستش و کارتن و کاغذ خرید هم دارد,2,NA,mobile,100000,گوشی CClT,NA,NA
57053,True,Isfahan,Friday 10AM,گوشی خوبیه همچیز سالم,2,NA,mobile,50000,نوکیا,NA,NA
57154,False,Tehran,Thursday 04PM,"دو سیم کارته
حافظه داخلی 16 گیگابایت
شبکه های ارتباطی 2G، 3G، 4G
دوربین 13.0 مگاپیکسل 
‏CPU$NUMبیت
ساپورت رم تا 32 گیگ
‏android 6 marshmallow
کاملا سالم و بدون خط و خش
تعویض ندارم.
",2,NA,mobile,510000,گوشى LG K10,NA,NA
57184,False,Mashhad,Wednesday 01PM,تمیز بدون حتی یک نقطه و خط در حد نو,2,NA,mobile,2250000,Iphone 6S Gray 128GB,NA,NA
57266,True,Shiraz,Monday 01AM,"رنگ گلد 
همراه گلس و بک کاور",2,NA,mobile,390000,honor 4c( کارکرد زیر یک ماه),NA,NA
57373,False,Ahvaz,Monday 03PM,گوشى بسیاار تمیزه، دیگه توى عکس همه چیز عیانه.. کلاً ٦ دقیقه با این گوشى صحبت شده، عکسشم گذاشتم..تخفیفه جزیى داره..خریدار واقعى تماس بگیره..16 گيگ,4,NA,web,1850000,گوشى آیفون iphone 6s ٦اس,NA,NA
57568,True,Tehran,Friday 07PM,"رنگ مشکی
۴ هسته ای  ....
حافظه  ٨ G
ویا معاوضه با j5 اصلی سر هم می دهم
اندروید$NUM
دوربین$NUM
اینترنت$NUMg",2,NA,mobile,270000,هواویg700 درحد حتما بخوانید,NA,NA
57718,True,Tehran,Friday 02PM,"گوشی خیلی وقته استفاده نشده و گوشی خوبیه 
لازم ندارم قیمتم پایین میدم بره فقط",1,NA,mobile,-1,گوشی سامسونگ عالی,NA,NA
57937,True,Tehran,Thursday 08AM,تماس بگیرید بدون شارژ ه با هات راه میام تلگرام هستم بدون جعبه با تشکر از دیوار,1,NA,mobile,50000,گوشی در حدنو,NA,NA
58086,True,Tehran,Tuesday 11AM,سالم نو نو من فقط باگوشی ساده کارمیکنم اینم تو خونه میموند همه تجهیزاتش هست,2,NA,mobile,550000,سامسونگj2,NA,NA
58158,False,Kermanshah,Sunday 12PM,گوشی لومیا 830 در حد آک بدون هیچ مشکلی اپدیت شده به ویندوز ۱۰ رنگ  مشکی خوش دست و شیک معاوضه با اپل 5s اگه در حد مال خودم تمیز باشه,0,NA,web,800000,گوشی لومیا 830,NA,NA
58165,True,Isfahan,Saturday 09AM,یک ماهه خریدم قابل معاوضه با آ5یا آ7 یا جی5مدل2016,0,NA,mobile,800000,j72016,NA,NA
58584,True,Mashhad,Thursday 01PM,"سلام یک گوشی سامسونگ j5دوسیم کارت فورجی دارم که در حد اکه فقط lcd   تعویض شده که بازم به خاطر فشار اومدن تو جیب صفحه لمسیش ترک برداشته و مثل روز اول کار میکنه و هیچ مشکلی نداره 
بخاطر تعویض شدن ال سی دیش خودم از قیمت گوشی کم کردم و قیمت مناسبی زدم گوشی رو 
این گوشی کلا 3 ماه کار نکرده برام الان کار کرده تمیزشم زیر 550 پیدا نمیشه 
لطف کنین فقط تماس یا تلگرام",2,NA,mobile,400000,گوشی سامسونگ j5دوسیم فور جی,NA,NA
58599,True,Shiraz,Monday 10AM,"‎فروش آیفون 6اس رزگلد 16 گیگ پارت نامبر آمریکا در حد آکبند بدون کوچکترین خط و خش دو ماه خریداری شده با نو فرقی نداره.
‎ هندسفری پلمپ همراه با بک کاور اورجینال",1,NA,mobile,1700000,آیفون ٦ اس در حد آکبند,NA,NA
58679,True,Tehran,Wednesday 05AM,"گوشی رو یک هفته است خریدم با آکبند هیچ فرقی نداره شارژر و هنزفری هنوز باز نشده 
٣٢ گیگ حافظه
سفارش امریکا LL/a
لوازم اضافی گلس پشت و رو قاب لاکچری که ١٥٠ تومن گرفتم",1,NA,mobile,2670000,آیفون ٧ گلد در حد آکبند,NA,NA
58894,False,Shiraz,Sunday 08AM,گوشی در حد نو و کارکرد فوق العاده کمی داره.قیمت مقطوع هست و لطفا از ساعت 8 الی 4 بعد از ظهر تماس یا پیام داده شود.,2,NA,mobile,2150000,آیفون6s 64Gig Rose Gold,NA,NA
58901,True,Tehran,Sunday 06PM,"گوشى کاملا سالم بدون حتى یه خط و خش
با شیش ماه مانده به گارانتى نماهنگ
بیمه بدنه گوشى ٦ ماه مانده
با تمامی لوازم",2,NA,mobile,1450000,S6 edge 32 gig,NA,NA
58910,True,Tabriz,Saturday 02PM,"هارد سوخته (به علت مشکل نرم افزاری سوخته)
شش ماه کارکرد
هزینه ی تعمیر حدود 150هزار تومان",1,NA,mobile,150000,گوشی موبایل سونی زد 2,NA,NA
58972,True,Shiraz,Monday 04PM,"سفید
کاملا سالم بدون خط وخش
کارکردحدود3ماه
ساخت کانادا
اخرین ورژنstl100-4
4جی
16گیگ
وسایل کامل 
دارای بلک ایدی
فروش یا معاوضه
لطفا پیشنهادات رو پیام کنید",0,NA,mobile,465000,معاوضه یا فروش بلک بریz10,NA,NA
58994,True,Ahvaz,Saturday 11AM,"***فروش فوری***
ایفون 5اس 16 گیگ LLA بدون خط و خش و نقطه کاملا تمیز در حد اک 
معاوضه هم نمیکنم 
ممنون",1,NA,web,1000000,فروش اپل5S گرِى در حد آک,NA,NA
59103,False,Tehran,Sunday 06AM,بدون خط و خش,5,NA,web,600000,آیفون$NUMگیگ,NA,NA
59438,True,Tehran,Saturday 08AM,فوق العاده تمیز در حد نو، فقط مصرف کننده,0,NA,mobile,1250000,بلک بری پاسپورت,NA,NA
59714,True,Shiraz,Saturday 12PM,"گوشی لنوو k50 note3
دو سیم کارت 
اندروید ۵
پردازشگر ۸ هسته ای
رم۲ 
حافظه داخلی ۱۶ گیگ
دوربین ۱۳مگاپیکسل 
گوشی فقط چند ماه کار کرده نو نو هست بدون کوچکترین خط و خش و ضربه تخفیف جزیی پای معامله",2,NA,mobile,450000,گوشی لنوو k50,NA,NA
59838,True,Tehran,Sunday 03PM,"باسلام گوشی سالم سالم  یک سال هست دستمم با لوازم  کامل گلس قاب محافظ ومتعلاقات فقط  همن طور که تو عکس هم  معلوم پلاستیک پشتش  افتاده  که  من قاب  انداختم  تو دید نیست  
با هواوی  پی 8اینجور چیز ها معاوضه میکنم",3,NA,mobile,300000,گوشی سونی اطلی معاوض,NA,NA
